Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 2] Texto 400KB,3174,174,2100,1885.9699112819799,2.5007650001498405,4789.0967430003,213524.57466918713,173.34009281421828,9.502575976582856,2100,2500,2900,3000,3300,3500,3800,4000,4700,4800,4800
,Aggregated,3174,174,2100,1885.9699112819799,2.5007650001498405,4789.0967430003,213524.57466918713,173.34009281421828,9.502575976582856,2100,2500,2900,3000,3300,3500,3800,4000,4700,4800,4800
