Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 3] Imagem 300KB,5095,40,580,593.5364921766452,7.122928999706346,1753.2241720000457,30520.49263984298,278.281359192091,2.184740798367741,580,760,880,950,1100,1200,1300,1400,1700,1800,1800
,Aggregated,5095,40,580,593.5364921766452,7.122928999706346,1753.2241720000457,30520.49263984298,278.281359192091,2.184740798367741,580,760,880,950,1100,1200,1300,1400,1700,1800,1800
