Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 1] Imagem 1MB,5475,50,370,445.2134422715999,13.651605999712046,2089.3425399999614,31858.374429223742,299.12380921019604,2.7317242850246215,370,460,580,700,930,1100,1300,1400,1900,2100,2100
,Aggregated,5475,50,370,445.2134422715999,13.651605999712046,2089.3425399999614,31858.374429223742,299.12380921019604,2.7317242850246215,370,460,580,700,930,1100,1300,1400,1900,2100,2100
