Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 1] Imagem 1MB,11348,6187,560,1798.5198359058013,2.0294790001571528,8855.115404999651,14811.347373986606,269.301803985189,146.82501421011315,560,3000,3700,4000,4600,5300,6100,6600,8200,8800,8900
,Aggregated,11348,6187,560,1798.5198359058013,2.0294790001571528,8855.115404999651,14811.347373986606,269.301803985189,146.82501421011315,560,3000,3700,4000,4600,5300,6100,6600,8200,8800,8900
