Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 3] Imagem 300KB,3030,0,46,91.87097914619771,26.0951969994494,677.4583910000729,30962.0,96.8194606493859,0.0,46,61,77,97,250,350,460,520,670,680,680
,Aggregated,3030,0,46,91.87097914619771,26.0951969994494,677.4583910000729,30962.0,96.8194606493859,0.0,46,61,77,97,250,350,460,520,670,680,680
