Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 3] Imagem 300KB,3064,0,43,75.19450096605762,25.054767000256106,682.2855270002037,30962.0,98.16401180970274,0.0,43,50,61,73,130,260,500,580,650,680,680
,Aggregated,3064,0,43,75.19450096605762,25.054767000256106,682.2855270002037,30962.0,98.16401180970274,0.0,43,50,61,73,130,260,500,580,650,680,680
