Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 1] Imagem 1MB,1092,0,50,118.03510941665998,26.68283100001645,729.2047780001667,32529.0,34.9557770928682,0.0,50,71,97,130,360,510,630,660,720,730,730
GET,[Cenario 2] Texto 400KB,1020,0,46,58.83258511569151,30.028743000002578,464.8014970002805,133045.0,32.65100058125052,0.0,46,54,62,68,93,120,160,240,450,460,460
GET,[Cenario 3] Imagem 300KB,958,0,46,59.295745325676265,27.79481100014891,454.4626580000113,30962.0,30.666331918468625,0.0,46,52,61,69,100,140,180,210,450,450,450
,Aggregated,3070,0,47,80.03547241791406,26.68283100001645,729.2047780001667,65436.20977198697,98.27310959258735,0.0,47,57,70,81,130,290,500,590,670,730,730
