Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 1] Imagem 1MB,1072,0,42,147.6811951044647,26.474711000446405,1047.9877260004287,32529.0,34.342608184823995,0.0,42,52,84,170,550,780,890,940,1000,1000,1000
GET,[Cenario 2] Texto 400KB,1007,0,43,72.0388895600875,27.29245099999389,849.8228500002369,133045.0,32.26026720346806,0.0,43,51,62,73,140,220,390,500,780,850,850
GET,[Cenario 3] Imagem 300KB,952,0,41,62.683285963241374,25.317687999631744,382.7717529993606,30962.0,30.49828637308996,0.0,41,49,59,70,120,190,250,310,380,380,380
,Aggregated,3031,0,42,95.85347778818908,25.317687999631744,1047.9877260004287,65431.615638403164,97.10116176138202,0.0,42,51,64,83,200,440,770,860,970,1000,1000
