Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 2] Texto 400KB,11113,5873,680,1808.8397912902901,2.1188179998716805,7887.158000000454,62749.39611266085,264.4051166958653,139.73285794608267,680,3200,3700,4000,4500,4900,5400,5600,6600,7300,7900
,Aggregated,11113,5873,680,1808.8397912902901,2.1188179998716805,7887.158000000454,62749.39611266085,264.4051166958653,139.73285794608267,680,3200,3700,4000,4500,4900,5400,5600,6600,7300,7900
