Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 3] Imagem 300KB,11507,6379,200,1687.9226835965865,2.1013330001551367,6933.134246999998,13820.280090379769,274.60962307270285,152.23210094557848,200,3000,3600,3900,4400,4800,5400,5700,6600,6800,6900
,Aggregated,11507,6379,200,1687.9226835965865,2.1013330001551367,6933.134246999998,13820.280090379769,274.60962307270285,152.23210094557848,200,3000,3600,3900,4400,4800,5400,5700,6600,6800,6900
