Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 1] Imagem 1MB,11754,6544,230,1650.067692246564,2.131880999513669,7206.309787999999,14437.12582950485,279.0621866116399,155.3669345913367,230,3100,3700,3900,4400,4800,5200,5600,6400,7100,7200
,Aggregated,11754,6544,230,1650.067692246564,2.131880999513669,7206.309787999999,14437.12582950485,279.0621866116399,155.3669345913367,230,3100,3700,3900,4400,4800,5200,5600,6400,7100,7200
