Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 1] Imagem 1MB,1774,0,2100,2035.0552977350592,95.48444000029122,4484.356312999807,32529.0,49.991538822397956,0.0,2100,2500,2700,2800,3200,3400,3600,3700,4200,4500,4500
GET,[Cenario 2] Texto 400KB,1550,0,2200,2210.127884904511,28.836254999987432,4600.579185000242,133045.0,43.679191192061346,0.0,2200,2500,2800,2900,3200,3500,3800,4000,4500,4600,4600
GET,[Cenario 3] Imagem 300KB,1325,0,2400,2458.610037107922,466.46447500006616,4822.445622000032,30962.0,37.33866343837502,0.0,2400,2700,3000,3100,3400,3600,3800,3900,4700,4800,4800
,Aggregated,4649,0,2200,2214.1416689507373,28.836254999987432,4822.445622000032,65594.93353409335,131.00939345283433,0.0,2200,2600,2800,3000,3300,3500,3700,3900,4500,4800,4800
