Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 1] Imagem 1MB,4821,35,360,737.6276743957712,1.976552999622072,10797.11749299986,31918.579547811656,263.29226159871644,1.9114766969415218,360,530,620,670,850,1600,10000,10000,11000,11000,11000
,Aggregated,4821,35,360,737.6276743957712,1.976552999622072,10797.11749299986,31918.579547811656,263.29226159871644,1.9114766969415218,360,530,620,670,850,1600,10000,10000,11000,11000,11000
