Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 1] Imagem 1MB,1624,6,990,1008.1102157500001,30.434827000135556,2857.9505970001264,32033.211822660098,88.3961369061178,0.3265867127073318,990,1400,1600,1600,1900,2000,2200,2400,2800,2900,2900
GET,[Cenario 2] Texto 400KB,1324,8,1400,1304.3816671208447,33.79031600024973,4211.728275000041,224543.9909365559,72.06680127075121,0.4354489502764424,1400,1800,2000,2100,2400,2600,2700,2800,3300,4200,4200
GET,[Cenario 3] Imagem 300KB,1103,13,1400,1231.8181602103432,22.895388000051753,2933.0753949998325,30399.43789664551,60.0375240193645,0.7076045441992189,1400,1600,1700,1700,1900,2000,2200,2300,2900,2900,2900
,Aggregated,4051,27,1200,1165.8523200093805,22.895388000051753,4211.728275000041,94507.22290792396,220.50046219623354,1.469640207182993,1200,1500,1700,1800,2100,2300,2500,2700,3100,4200,4200
