Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 3] Imagem 300KB,3049,0,42,70.46680552607455,25.866841000151908,664.9063770000794,30962.0,97.80755957091743,0.0,42,48,58,67,110,240,460,540,650,660,660
,Aggregated,3049,0,42,70.46680552607455,25.866841000151908,664.9063770000794,30962.0,97.80755957091743,0.0,42,48,58,67,110,240,460,540,650,660,660
