Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 1] Imagem 1MB,4619,0,2300,2278.9267644684896,32.88399600023695,8747.213353000006,32529.0,130.68609635693443,0.0,2300,2700,3000,3200,3700,4000,4500,4900,7400,8700,8700
,Aggregated,4619,0,2300,2278.9267644684896,32.88399600023695,8747.213353000006,32529.0,130.68609635693443,0.0,2300,2700,3000,3200,3700,4000,4500,4900,7400,8700,8700
