Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 3] Imagem 300KB,4338,24,850,1039.621569979939,7.343815999774961,11544.686078000268,30591.809128630706,235.15799697018525,1.3010124313703195,850,1100,1300,1300,1500,2200,7500,8100,11000,12000,12000
,Aggregated,4338,24,850,1039.621569979939,7.343815999774961,11544.686078000268,30591.809128630706,235.15799697018525,1.3010124313703195,850,1100,1300,1300,1500,2200,7500,8100,11000,12000,12000
