Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[Cenario 1] Imagem 1MB,1621,0,40,1871.3323118655087,25.31051900041348,25519.74852100011,32529.0,52.013643048613844,0.0,40,45,50,60,480,20000,24000,25000,25000,26000,26000
,Aggregated,1621,0,40,1871.3323118655087,25.31051900041348,25519.74852100011,32529.0,52.013643048613844,0.0,40,45,50,60,480,20000,24000,25000,25000,26000,26000
